Fecha;Estacion;DIAS_GRA
01-11-2018;1387;10.5
01-12-2018;1387;10.7
01-01-2018;1387E;6.7
01-02-2018;1387E;3.6
01-03-2018;1387E;5.6
01-04-2018;1387E;7.9
01-05-2018;1387E;10.2
01-06-2018;1387E;13.8
01-07-2018;1387E;15.9
01-08-2018;1387E;14.7
01-09-2018;1387E;14.1
01-10-2018;1387E;9.6
01-11-2018;1387E;8.2
01-12-2018;1387E;7.8
01-01-2018;1428;4.7
01-02-2018;1428;2.2
01-03-2018;1428;3.9
01-04-2018;1428;6.5
01-05-2018;1428;8.7
01-06-2018;1428;12.3
01-07-2018;1428;14.6
01-08-2018;1428;14.0
01-09-2018;1428;13.7
01-10-2018;1428;8.8
01-11-2018;1428;6.8
01-12-2018;1428;6.9
01-01-2018;8175;0.9
01-02-2018;8175;-0.5
01-03-2018;8175;4.0
01-04-2018;8175;6.2
01-05-2018;8175;8.6
01-06-2018;8175;13.6
01-07-2018;8175;16.3
01-08-2018;8175;18.4
01-09-2018;8175;15.3
01-10-2018;8175;8.1
01-11-2018;8175;4.8
01-12-2018;8175;0.1
01-01-2018;8178D;2.1
01-02-2018;8178D;0.7
01-03-2018;8178D;4.7
01-04-2018;8178D;7.3
01-05-2018;8178D;9.9
01-06-2018;8178D;14.9
01-07-2018;8178D;18.4
01-08-2018;8178D;19.5
01-09-2018;8178D;16.4
01-10-2018;8178D;9.5
01-11-2018;8178D;6.2
01-12-2018;8178D;1.8
01-01-2018;8025;7.8
01-02-2018;8025;6.1
01-03-2018;8025;9.6
01-04-2018;8025;12.0
01-05-2018;8025;14.4
01-06-2018;8025;18.4
01-07-2018;8025;21.9
01-08-2018;8025;22.6
01-09-2018;8025;20.5
01-10-2018;8025;14.1
01-11-2018;8025;9.9
01-12-2018;8025;7.3
01-01-2018;8019;8.0
01-02-2018;8019;6.5
01-03-2018;8019;8.6
01-04-2018;8019;11.5
01-05-2018;8019;14.3
01-06-2018;8019;18.5
01-07-2018;8019;0
01-08-2018;8019;23.3
01-09-2018;8019;21.1
01-10-2018;8019;14.8
01-11-2018;8019;0
01-12-2018;8019;0
01-01-2018;6325O;8.5
01-02-2018;6325O;8.0
01-03-2018;6325O;10.5
01-04-2018;6325O;12.6
01-05-2018;6325O;14.7
01-06-2018;6325O;18.7
01-07-2018;6325O;20.6
01-08-2018;6325O;23.9
01-09-2018;6325O;0
01-10-2018;6325O;16.5
01-11-2018;6325O;11.7
01-12-2018;6325O;9.5
01-01-2018;9091O;2.2
01-02-2018;9091O;0.4
01-03-2018;9091O;3.5
01-04-2018;9091O;6.2
01-05-2018;9091O;6.7
01-06-2018;9091O;11.4
01-07-2018;9091O;14.5
01-08-2018;9091O;12.8
01-09-2018;9091O;11.3
01-10-2018;9091O;7.0
01-11-2018;9091O;5.0
01-12-2018;9091O;1.7
01-01-2018;1212E;7.3
01-02-2018;1212E;4.1
01-03-2018;1212E;0
01-04-2018;1212E;8.7
01-05-2018;1212E;0
01-06-2018;1212E;14.0
01-07-2018;1212E;0
01-08-2018;1212E;16.0
01-09-2018;1212E;15.3
01-10-2018;1212E;9.8
01-11-2018;1212E;8.2
01-12-2018;1212E;8.1
01-01-2018;1208H;8.7
01-02-2018;1208H;5.8
01-03-2018;1208H;7.7
01-04-2018;1208H;10.5
01-05-2018;1208H;12.6
01-06-2018;1208H;15.8
01-07-2018;1208H;18.7
01-08-2018;1208H;18.2
01-09-2018;1208H;17.2
01-10-2018;1208H;12.0
01-11-2018;1208H;9.6
01-12-2018;1208H;9.5
01-01-2018;1249I;5.5
01-02-2018;1249I;2.3
01-03-2018;1249I;4.8
01-04-2018;1249I;7.7
01-05-2018;1249I;9.4
01-06-2018;1249I;13.3
01-07-2018;1249I;16.0
01-08-2018;1249I;15.8
01-09-2018;1249I;14.9
01-10-2018;1249I;9.3
01-11-2018;1249I;7.0
01-12-2018;1249I;6.9
01-01-2018;2444;-0.7
01-02-2018;2444;-2.3
01-03-2018;2444;1.5
01-04-2018;2444;5.2
01-05-2018;2444;7.4
01-06-2018;2444;11.7
01-07-2018;2444;13.6
01-08-2018;2444;15.0
01-09-2018;2444;13.0
01-10-2018;2444;6.4
01-11-2018;2444;3.8
01-12-2018;2444;0.8
01-01-2018;4452;4.2
01-02-2018;4452;3.1
01-03-2018;4452;7.2
01-04-2018;4452;9.2
01-05-2018;4452;11.3
01-06-2018;4452;15.8
01-07-2018;4452;16.3
01-08-2018;4452;19.0
01-09-2018;4452;18.1
01-10-2018;4452;11.9
01-11-2018;4452;8.2
01-12-2018;4452;4.3
01-01-2018;B954;8.7
01-02-2018;B954;5.8
01-03-2018;B954;10.1
01-04-2018;B954;12.0
01-05-2018;B954;13.9
01-06-2018;B954;18.5
01-07-2018;B954;21.8
01-08-2018;B954;23.2
01-09-2018;B954;21.0
01-10-2018;B954;15.2
01-11-2018;B954;11.5
01-12-2018;B954;7.5
01-01-2018;B893;8.0
01-02-2018;B893;5.5
01-03-2018;B893;8.6
01-04-2018;B893;11.4
01-05-2018;B893;13.1
01-06-2018;B893;17.5
01-07-2018;B893;20.9
01-08-2018;B893;21.6
01-09-2018;B893;0
01-10-2018;B893;15.8
01-11-2018;B893;11.8
01-12-2018;B893;8.0
01-01-2018;B228;10.3
01-02-2018;B228;6.6
01-03-2018;B228;10.3
01-04-2018;B228;13.2
01-05-2018;B228;15.2
01-06-2018;B228;19.5
01-07-2018;B228;23.2
01-08-2018;B228;24.0
01-09-2018;B228;21.8
01-10-2018;B228;16.4
01-11-2018;B228;12.6
01-12-2018;B228;9.9
01-01-2018;B278;6.2
01-02-2018;B278;3.3
01-03-2018;B278;7.6
01-04-2018;B278;10.0
01-05-2018;B278;12.1
01-06-2018;B278;16.8
01-07-2018;B278;19.9
01-08-2018;B278;20.9
01-09-2018;B278;19.0
01-10-2018;B278;13.0
01-11-2018;B278;8.8
01-12-2018;B278;5.3
01-01-2018;0200E;7.0
01-02-2018;0200E;3.3
01-03-2018;0200E;6.5
01-04-2018;0200E;11.1
01-05-2018;0200E;12.8
01-06-2018;0200E;17.5
01-07-2018;0200E;20.7
01-08-2018;0200E;21.4
01-09-2018;0200E;18.6
01-10-2018;0200E;13.4
01-11-2018;0200E;9.5
01-12-2018;0200E;8.1
01-01-2018;0076;7.7
01-02-2018;0076;4.6
01-03-2018;0076;8.1
01-04-2018;0076;12.1
01-05-2018;0076;15.0
01-06-2018;0076;0
01-07-2018;0076;22.6
01-08-2018;0076;23.4
01-09-2018;0076;20.5
01-10-2018;0076;15.0
01-11-2018;0076;10.3
01-12-2018;0076;7.8
01-01-2018;1082;6.3
01-02-2018;1082;3.0
01-03-2018;1082;7.1
01-04-2018;1082;10.4
01-05-2018;1082;10.6
01-06-2018;1082;14.7
01-07-2018;1082;17.9
01-08-2018;1082;16.6
01-09-2018;1082;15.3
01-10-2018;1082;10.8
01-11-2018;1082;8.9
01-12-2018;1082;6.9
01-01-2018;2331;0.2
01-02-2018;2331;-2.0
01-03-2018;2331;1.6
01-04-2018;2331;4.5
01-05-2018;2331;5.4
01-06-2018;2331;10.1
01-07-2018;2331;12.8
01-08-2018;2331;12.2
01-09-2018;2331;10.6
01-10-2018;2331;5.6
01-11-2018;2331;3.6
01-12-2018;2331;1.7
01-01-2018;3469A;4.2
01-02-2018;3469A;3.1
01-03-2018;3469A;6.3
01-04-2018;3469A;8.8
01-05-2018;3469A;10.8
01-06-2018;3469A;15.6
01-07-2018;3469A;17.2
01-08-2018;3469A;20.2
01-09-2018;3469A;18.4
01-10-2018;3469A;11.9
01-11-2018;3469A;8.5
01-12-2018;3469A;4.4
01-01-2018;5973;9.8
01-02-2018;5973;8.9
01-03-2018;5973;12.2
01-04-2018;5973;13.7
01-05-2018;5973;16.1
01-06-2018;5973;18.5
01-07-2018;5973;20.4
01-08-2018;5973;22.8
01-09-2018;5973;22.4
01-10-2018;5973;17.6
01-11-2018;5973;13.6
01-12-2018;5973;11.5
01-01-2018;5960;4.6
01-02-2018;5960;2.4
01-03-2018;5960;8.9
01-04-2018;5960;10.0
01-05-2018;5960;11.2
01-06-2018;5960;14.4
01-07-2018;5960;15.0
01-08-2018;5960;0
01-09-2018;5960;18.2
01-10-2018;5960;12.8
01-11-2018;5960;9.3
01-12-2018;5960;0
01-01-2018;5910;6.6
01-02-2018;5910;4.9
01-03-2018;5910;10.7
01-04-2018;5910;11.7
01-05-2018;5910;13.4
01-06-2018;5910;16.5
01-07-2018;5910;18.2
01-08-2018;5910;21.1
01-09-2018;5910;20.4
01-10-2018;5910;15.4
01-11-2018;5910;11.3
01-12-2018;5910;7.7
01-01-2018;6001;9.7
01-02-2018;6001;8.5
01-03-2018;6001;0
01-04-2018;6001;0
01-05-2018;6001;0
01-06-2018;6001;17.0
01-07-2018;6001;0
01-08-2018;6001;20.7
01-09-2018;6001;20.9
01-10-2018;6001;16.4
01-11-2018;6001;0
01-12-2018;6001;11.2
01-01-2018;1111;9.1
01-02-2018;1111;5.6
01-03-2018;1111;8.2
01-04-2018;1111;10.7
01-05-2018;1111;12.0
01-06-2018;1111;15.5
01-07-2018;1111;18.3
01-08-2018;1111;18.2
01-09-2018;1111;16.7
01-10-2018;1111;12.1
01-11-2018;1111;10.3
01-12-2018;1111;10.3
01-01-2018;1109;7.8
01-02-2018;1109;4.6
01-03-2018;1109;7.8
01-04-2018;1109;10.8
01-05-2018;1109;11.9
01-06-2018;1109;15.5
01-07-2018;1109;18.9
01-08-2018;1109;17.9
01-09-2018;1109;16.4
01-10-2018;1109;11.8
01-11-2018;1109;9.0
01-12-2018;1109;8.3
01-01-2018;8500A;8.0
01-02-2018;8500A;5.5
01-03-2018;8500A;9.0
01-04-2018;8500A;11.6
01-05-2018;8500A;14.4
01-06-2018;8500A;19.1
01-07-2018;8500A;22.3
01-08-2018;8500A;22.7
01-09-2018;8500A;20.3
01-10-2018;8500A;14.6
01-11-2018;8500A;10.9
01-12-2018;8500A;8.4
01-01-2018;5000C;11.4
01-02-2018;5000C;10.1
01-03-2018;5000C;12.1
01-04-2018;5000C;12.9
01-05-2018;5000C;15.1
01-06-2018;5000C;18.2
01-07-2018;5000C;19.9
01-08-2018;5000C;21.5
01-09-2018;5000C;21.2
01-10-2018;5000C;17.0
01-11-2018;5000C;13.6
01-12-2018;5000C;13.2
01-01-2018;4121;2.6
01-02-2018;4121;1.2
01-03-2018;4121;5.3
01-04-2018;4121;7.7
01-05-2018;4121;11.0
01-06-2018;4121;16.1
01-07-2018;4121;19.0
01-08-2018;4121;19.9
01-09-2018;4121;16.9
01-10-2018;4121;10.1
01-11-2018;4121;6.5
01-12-2018;4121;2.1
01-01-2018;5402;3.4
01-02-2018;5402;2.2
01-03-2018;5402;7.1
01-04-2018;5402;9.6
01-05-2018;5402;12.0
01-06-2018;5402;16.9
01-07-2018;5402;17.8
01-08-2018;5402;20.7
01-09-2018;5402;19.1
01-10-2018;5402;13.0
01-11-2018;5402;8.7
01-12-2018;5402;4.4
01-01-2018;8096;0.9
01-02-2018;8096;-0.9
01-03-2018;8096;2.8
01-04-2018;8096;6.1
01-05-2018;8096;8.8
01-06-2018;8096;13.6
01-07-2018;8096;16.1
01-08-2018;8096;17.6
01-09-2018;8096;14.6
01-10-2018;8096;7.7
01-11-2018;8096;4.7
01-12-2018;8096;0.5
01-01-2018;1014;7.2
01-02-2018;1014;3.7
01-03-2018;1014;7.5
01-04-2018;1014;10.9
01-05-2018;1014;12.2
01-06-2018;1014;16.0
01-07-2018;1014;19.5
01-08-2018;1014;18.4
01-09-2018;1014;16.7
01-10-2018;1014;11.6
01-11-2018;1014;8.1
01-12-2018;1014;7.8
01-01-2018;1024E;6.9
01-02-2018;1024E;3.1
01-03-2018;1024E;6.6
01-04-2018;1024E;10.5
01-05-2018;1024E;10.9
01-06-2018;1024E;15.0
01-07-2018;1024E;18.0
01-08-2018;1024E;17.4
01-09-2018;1024E;16.1
01-10-2018;1024E;11.7
01-11-2018;1024E;9.3
01-12-2018;1024E;8.7
01-01-2018;0367;0
01-02-2018;0367;0.0
01-03-2018;0367;3.3
01-04-2018;0367;0
01-05-2018;0367;10.5
01-06-2018;0367;0
01-07-2018;0367;17.6
01-08-2018;0367;18.5
01-09-2018;0367;0
01-10-2018;0367;11.0
01-11-2018;0367;0
01-12-2018;0367;2.7
01-01-2018;5530E;0.8
01-02-2018;5530E;0.3
01-03-2018;5530E;5.9
01-04-2018;5530E;8.0
01-05-2018;5530E;9.5
01-06-2018;5530E;14.4
01-07-2018;5530E;14.8
01-08-2018;5530E;17.1
01-09-2018;5530E;15.3
01-10-2018;5530E;8.7
01-11-2018;5530E;4.2
01-12-2018;5530E;-0.3
01-01-2018;5514;1.5
01-02-2018;5514;0.2
01-03-2018;5514;5.3
01-04-2018;5514;0
01-05-2018;5514;9.0
01-06-2018;5514;14.5
01-07-2018;5514;15.8
01-08-2018;5514;18.5
01-09-2018;5514;15.6
01-10-2018;5514;9.5
01-11-2018;5514;5.2
01-12-2018;5514;1.5
01-01-2018;3013;-1.7
01-02-2018;3013;-4.0
01-03-2018;3013;1.2
01-04-2018;3013;2.8
01-05-2018;3013;6.0
01-06-2018;3013;9.6
01-07-2018;3013;11.5
01-08-2018;3013;11.7
01-09-2018;3013;10.3
01-10-2018;3013;3.6
01-11-2018;3013;1.8
01-12-2018;3013;-2.6
01-01-2018;4642E;5.8
01-02-2018;4642E;4.6
01-03-2018;4642E;9.4
01-04-2018;4642E;10.5
01-05-2018;4642E;12.6
01-06-2018;4642E;16.1
01-07-2018;4642E;17.7
01-08-2018;4642E;20.1
01-09-2018;4642E;19.5
01-10-2018;4642E;14.2
01-11-2018;4642E;10.2
01-12-2018;4642E;7.1
01-01-2018;9898;3.3
01-02-2018;9898;0.1
01-03-2018;9898;3.3
01-04-2018;9898;7.5
01-05-2018;9898;9.5
01-06-2018;9898;14.2
01-07-2018;9898;17.5
01-08-2018;9898;17.0
01-09-2018;9898;15.2
01-10-2018;9898;9.5
01-11-2018;9898;6.3
01-12-2018;9898;3.5
01-01-2018;5270B;5.1
01-02-2018;5270B;3.9
01-03-2018;5270B;6.6
01-04-2018;5270B;10.3
01-05-2018;5270B;0
01-06-2018;5270B;16.7
01-07-2018;5270B;18.6
01-08-2018;5270B;22.6
01-09-2018;5270B;19.0
01-10-2018;5270B;0
01-11-2018;5270B;8.6
01-12-2018;5270B;6.9
01-01-2018;9170;3.3
01-02-2018;9170;2.0
01-03-2018;9170;4.2
01-04-2018;9170;6.9
01-05-2018;9170;9.6
01-06-2018;9170;13.7
01-07-2018;9170;16.8
01-08-2018;9170;16.4
01-09-2018;9170;14.2
01-10-2018;9170;8.9
01-11-2018;9170;5.6
01-12-2018;9170;3.2
01-01-2018;C249I;0
01-02-2018;C249I;0
01-03-2018;C249I;16.2
01-04-2018;C249I;0
01-05-2018;C249I;16.8
01-06-2018;C249I;18.8
01-07-2018;C249I;20.4
01-08-2018;C249I;21.6
01-09-2018;C249I;21.7
01-10-2018;C249I;20.1
01-11-2018;C249I;17.0
01-12-2018;C249I;16.3
01-01-2018;C649I;15.2
01-02-2018;C649I;14.0
01-03-2018;C649I;0
01-04-2018;C649I;0
01-05-2018;C649I;16.9
01-06-2018;C649I;18.5
01-07-2018;C649I;0
01-08-2018;C649I;21.5
01-09-2018;C649I;0
01-10-2018;C649I;19.7
01-11-2018;C649I;17.0
01-12-2018;C649I;0
01-01-2018;C029O;13.2
01-02-2018;C029O;12.7
01-03-2018;C029O;15.3
01-04-2018;C029O;15.1
01-05-2018;C029O;16.1
01-06-2018;C029O;0
01-07-2018;C029O;19.8
01-08-2018;C029O;21.2
01-09-2018;C029O;21.1
01-10-2018;C029O;0
01-11-2018;C029O;16.0
01-12-2018;C029O;14.3
01-01-2018;2661;-0.2
01-02-2018;2661;-2.1
01-03-2018;2661;0.4
01-04-2018;2661;4.2
01-05-2018;2661;6.4
01-06-2018;2661;11.4
01-07-2018;2661;12.5
01-08-2018;2661;12.1
01-09-2018;2661;12.0
01-10-2018;2661;5.5
01-11-2018;2661;2.9
01-12-2018;2661;1.4
01-01-2018;1549;2.7
01-02-2018;1549;0.2
01-03-2018;1549;3.0
01-04-2018;1549;7.0
01-05-2018;1549;9.2
01-06-2018;1549;13.9
01-07-2018;1549;15.5
01-08-2018;1549;14.4
01-09-2018;1549;13.1
01-10-2018;1549;6.9
01-11-2018;1549;5.1
01-12-2018;1549;3.2
01-01-2018;9771C;2.7
01-02-2018;9771C;0.1
01-03-2018;9771C;4.3
01-04-2018;9771C;8.2
01-05-2018;9771C;11.8
01-06-2018;9771C;16.2
01-07-2018;9771C;19.3
01-08-2018;9771C;19.0
01-09-2018;9771C;16.6
01-10-2018;9771C;10.5
01-11-2018;9771C;6.3
01-12-2018;9771C;3.0
01-01-2018;1505;3.4
01-02-2018;1505;0.7
01-03-2018;1505;3.2
01-04-2018;1505;5.6
01-05-2018;1505;7.8
01-06-2018;1505;12.1
01-07-2018;1505;14.6
01-08-2018;1505;12.7
01-09-2018;1505;12.5
01-10-2018;1505;7.0
01-11-2018;1505;5.5
01-12-2018;1505;4.6
01-01-2018;3191E;2.2
01-02-2018;3191E;0.1
01-03-2018;3191E;2.4
01-04-2018;3191E;6.3
01-05-2018;3191E;9.2
01-06-2018;3191E;14.2
01-07-2018;3191E;17.2
01-08-2018;3191E;19.0
01-09-2018;3191E;16.3
01-10-2018;3191E;9.2
01-11-2018;3191E;5.2
01-12-2018;3191E;4.5
01-01-2018;3195;3.5
01-02-2018;3195;2.0
01-03-2018;3195;5.1
01-04-2018;3195;8.6
01-05-2018;3195;11.7
01-06-2018;3195;16.4
01-07-2018;3195;19.5
01-08-2018;3195;21.3
01-09-2018;3195;18.4
01-10-2018;3195;11.2
01-11-2018;3195;7.3
01-12-2018;3195;4.1
01-01-2018;3129;1.0
01-02-2018;3129;0.1
01-03-2018;3129;5.2
01-04-2018;3129;7.2
01-05-2018;3129;10.2
01-06-2018;3129;14.8
01-07-2018;3129;16.9
01-08-2018;3129;18.6
01-09-2018;3129;16.0
01-10-2018;3129;9.3
01-11-2018;3129;6.0
01-12-2018;3129;1.2
01-01-2018;3196;2.7
01-02-2018;3196;1.0
01-03-2018;3196;4.3
01-04-2018;3196;7.7
01-05-2018;3196;11.1
01-06-2018;3196;15.6
01-07-2018;3196;18.2
01-08-2018;3196;20.5
01-09-2018;3196;17.6
01-10-2018;3196;10.7
01-11-2018;3196;6.7
01-12-2018;3196;3.2
01-01-2018;3200;2.4
01-02-2018;3200;0.6
01-03-2018;3200;4.6
01-04-2018;3200;8.0
01-05-2018;3200;11.6
01-06-2018;3200;16.1
01-07-2018;3200;19.3
01-08-2018;3200;21.1
01-09-2018;3200;18.1
01-10-2018;3200;11.1
01-11-2018;3200;6.9
01-12-2018;3200;3.0
01-01-2018;3175;0.7
01-02-2018;3175;-0.9
01-03-2018;3175;4.1
01-04-2018;3175;6.5
01-05-2018;3175;9.6
01-06-2018;3175;14.2
01-07-2018;3175;15.9
01-08-2018;3175;17.9
01-09-2018;3175;15.7
01-10-2018;3175;8.9
01-11-2018;3175;5.5
01-12-2018;3175;1.0
01-01-2018;2462;-2.5
01-02-2018;2462;-5.3
01-03-2018;2462;-4.2
01-04-2018;2462;0.8
01-05-2018;2462;3.6
01-06-2018;2462;9.0
01-07-2018;2462;11.4
01-08-2018;2462;14.0
01-09-2018;2462;11.5
01-10-2018;2462;4.1
01-11-2018;2462;0.1
01-12-2018;2462;1.5
01-01-2018;6155A;8.6
01-02-2018;6155A;7.3
01-03-2018;6155A;10.3
01-04-2018;6155A;11.7
01-05-2018;6155A;14.4
01-06-2018;6155A;18.8
01-07-2018;6155A;21.1
01-08-2018;6155A;22.8
01-09-2018;6155A;21.5
01-10-2018;6155A;15.7
01-11-2018;6155A;11.3
01-12-2018;6155A;8.5
01-01-2018;6000A;10.8
01-02-2018;6000A;9.1
01-03-2018;6000A;12.7
01-04-2018;6000A;13.3
01-05-2018;6000A;15.4
01-06-2018;6000A;18.8
01-07-2018;6000A;22.0
01-08-2018;6000A;23.2
01-09-2018;6000A;22.1
01-10-2018;6000A;17.0
01-11-2018;6000A;13.0
01-12-2018;6000A;11.4
01-01-2018;7178I;6.7
01-02-2018;7178I;5.7
01-03-2018;7178I;9.4
01-04-2018;7178I;11.8
01-05-2018;7178I;14.6
01-06-2018;7178I;18.7
01-07-2018;7178I;22.3
01-08-2018;7178I;23.2
01-09-2018;7178I;21.0
01-10-2018;7178I;14.9
01-11-2018;7178I;9.7
01-12-2018;7178I;6.8
01-01-2018;7228;5.4
01-02-2018;7228;4.7
01-03-2018;7228;8.5
01-04-2018;7228;10.5
01-05-2018;7228;13.3
01-06-2018;7228;17.6
01-07-2018;7228;21.3
01-08-2018;7228;22.1
01-09-2018;7228;20.0
01-10-2018;7228;13.5
01-11-2018;7228;8.7
01-12-2018;7228;5.1
01-01-2018;7031;7.1
01-02-2018;7031;6.0
01-03-2018;7031;9.3
01-04-2018;7031;11.8
01-05-2018;7031;14.7
01-06-2018;7031;18.8
01-07-2018;7031;21.8
01-08-2018;7031;23.5
01-09-2018;7031;21.9
01-10-2018;7031;15.2
01-11-2018;7031;10.4
01-12-2018;7031;6.9
01-01-2018;9262;3.7
01-02-2018;9262;2.0
01-03-2018;9262;4.5
01-04-2018;9262;8.3
01-05-2018;9262;9.8
01-06-2018;9262;14.4
01-07-2018;9262;17.4
01-08-2018;9262;16.8
01-09-2018;9262;15.2
01-10-2018;9262;10.5
01-11-2018;9262;7.2
01-12-2018;9262;4.6
01-01-2018;9263D;2.2
01-02-2018;9263D;0.0
01-03-2018;9263D;3.2
01-04-2018;9263D;6.3
01-05-2018;9263D;8.0
01-06-2018;9263D;12.6
01-07-2018;9263D;15.5
01-08-2018;9263D;15.1
01-09-2018;9263D;13.3
01-10-2018;9263D;8.6
01-11-2018;9263D;0
01-12-2018;9263D;2.6
01-01-2018;1690A;4.5
01-02-2018;1690A;2.0
01-03-2018;1690A;5.2
01-04-2018;1690A;7.8
01-05-2018;1690A;10.2
01-06-2018;1690A;14.7
01-07-2018;1690A;17.1
01-08-2018;1690A;16.1
01-09-2018;1690A;14.7
01-10-2018;1690A;8.6
01-11-2018;1690A;7.2
01-12-2018;1690A;6.0
01-01-2018;1484C;6.5
01-02-2018;1484C;4.5
01-03-2018;1484C;6.1
01-04-2018;1484C;8.6
01-05-2018;1484C;10.4
01-06-2018;1484C;13.8
01-07-2018;1484C;15.9
01-08-2018;1484C;16.1
01-09-2018;1484C;15.3
01-10-2018;1484C;11.1
01-11-2018;1484C;9.2
01-12-2018;1484C;8.7
01-01-2018;1495;5.6
01-02-2018;1495;3.7
01-03-2018;1495;5.4
01-04-2018;1495;8.1
01-05-2018;1495;10.3
01-06-2018;1495;13.5
01-07-2018;1495;15.4
01-08-2018;1495;16.2
01-09-2018;1495;15.6
01-10-2018;1495;10.5
01-11-2018;1495;8.4
01-12-2018;1495;8.0
01-01-2018;2867;-0.2
01-02-2018;2867;-2.5
01-03-2018;2867;2.1
01-04-2018;2867;4.5
01-05-2018;2867;7.1
01-06-2018;2867;11.7
01-07-2018;2867;0
01-08-2018;2867;12.1
01-09-2018;2867;11.0
01-10-2018;2867;5.2
01-11-2018;2867;3.7
01-12-2018;2867;-0.4
01-01-2018;2870;1.4
01-02-2018;2870;-0.3
01-03-2018;2870;3.4
01-04-2018;2870;6.2
01-05-2018;2870;8.5
01-06-2018;2870;13.1
01-07-2018;2870;15.1
01-08-2018;2870;15.1
01-09-2018;2870;13.7
01-10-2018;2870;7.5
01-11-2018;2870;5.3
01-12-2018;2870;2.2
01-01-2018;C929I;17.5
01-02-2018;C929I;16.0
01-03-2018;C929I;17.5
01-04-2018;C929I;17.6
01-05-2018;C929I;18.1
01-06-2018;C929I;19.7
01-07-2018;C929I;21.0
01-08-2018;C929I;22.0
01-09-2018;C929I;22.3
01-10-2018;C929I;20.9
01-11-2018;C929I;19.0
01-12-2018;C929I;18.5
01-01-2018;C430E;0.7
01-02-2018;C430E;-2.0
01-03-2018;C430E;3.4
01-04-2018;C430E;1.8
01-05-2018;C430E;3.7
01-06-2018;C430E;8.3
01-07-2018;C430E;14.7
01-08-2018;C430E;13.0
01-09-2018;C430E;10.7
01-10-2018;C430E;6.1
01-11-2018;C430E;2.9
01-12-2018;C430E;4.5
01-01-2018;C139E;0
01-02-2018;C139E;14.6
01-03-2018;C139E;0
01-04-2018;C139E;16.3
01-05-2018;C139E;16.8
01-06-2018;C139E;18.8
01-07-2018;C139E;20.6
01-08-2018;C139E;21.5
01-09-2018;C139E;21.8
01-10-2018;C139E;19.9
01-11-2018;C139E;17.3
01-12-2018;C139E;17.2
01-01-2018;C449C;15.8
01-02-2018;C449C;14.9
01-03-2018;C449C;16.8
01-04-2018;C449C;16.8
01-05-2018;C449C;17.8
01-06-2018;C449C;19.3
01-07-2018;C449C;20.9
01-08-2018;C449C;22.3
01-09-2018;C449C;22.1
01-10-2018;C449C;20.3
01-11-2018;C449C;17.8
01-12-2018;C449C;16.6
01-01-2018;C447A;10.3
01-02-2018;C447A;9.3
01-03-2018;C447A;10.9
01-04-2018;C447A;11.1
01-05-2018;C447A;11.8
01-06-2018;C447A;13.7
01-07-2018;C447A;15.7
01-08-2018;C447A;17.4
01-09-2018;C447A;17.2
01-10-2018;C447A;14.6
01-11-2018;C447A;12.4
01-12-2018;C447A;11.8
01-01-2018;C429I;0
01-02-2018;C429I;13.8
01-03-2018;C429I;16.0
01-04-2018;C429I;15.8
01-05-2018;C429I;0
01-06-2018;C429I;18.5
01-07-2018;C429I;0
01-08-2018;C429I;21.4
01-09-2018;C429I;21.1
01-10-2018;C429I;19.4
01-11-2018;C429I;16.8
01-12-2018;C429I;16.3
01-01-2018;2465;0.6
01-02-2018;2465;-1.1
01-03-2018;2465;2.0
01-04-2018;2465;5.9
01-05-2018;2465;7.8
01-06-2018;2465;12.4
01-07-2018;2465;14.6
01-08-2018;2465;15.8
01-09-2018;2465;14.2
01-10-2018;2465;7.5
01-11-2018;2465;4.8
01-12-2018;2465;2.9
01-01-2018;5796;5.3
01-02-2018;5796;2.8
01-03-2018;5796;8.1
01-04-2018;5796;9.7
01-05-2018;5796;11.2
01-06-2018;5796;15.2
01-07-2018;5796;16.3
01-08-2018;5796;20.3
01-09-2018;5796;19.4
01-10-2018;5796;13.4
01-11-2018;5796;9.6
01-12-2018;5796;6.2
01-01-2018;5783;6.1
01-02-2018;5783;4.8
01-03-2018;5783;9.1
01-04-2018;5783;10.9
01-05-2018;5783;13.1
01-06-2018;5783;16.9
01-07-2018;5783;17.9
01-08-2018;5783;21.3
01-09-2018;5783;20.2
01-10-2018;5783;14.7
01-11-2018;5783;10.4
01-12-2018;5783;7.2
01-01-2018;2030;-0.2
01-02-2018;2030;-1.8
01-03-2018;2030;1.3
01-04-2018;2030;4.3
01-05-2018;2030;6.5
01-06-2018;2030;10.7
01-07-2018;2030;13.2
01-08-2018;2030;13.0
01-09-2018;2030;11.4
01-10-2018;2030;5.9
01-11-2018;2030;3.4
01-12-2018;2030;0.8
01-01-2018;0016A;5.9
01-02-2018;0016A;2.7
01-03-2018;0016A;6.4
01-04-2018;0016A;10.0
01-05-2018;0016A;13.5
01-06-2018;0016A;17.8
01-07-2018;0016A;21.2
01-08-2018;0016A;21.4
01-09-2018;0016A;18.7
01-10-2018;0016A;12.7
01-11-2018;0016A;8.0
01-12-2018;0016A;5.0
01-01-2018;9981A;8.3
01-02-2018;9981A;5.7
01-03-2018;9981A;8.1
01-04-2018;9981A;10.8
01-05-2018;9981A;13.9
01-06-2018;9981A;18.8
01-07-2018;9981A;21.5
01-08-2018;9981A;21.8
01-09-2018;9981A;19.0
01-10-2018;9981A;13.4
01-11-2018;9981A;9.3
